t,light_percent,temp,state
0.029912471771240234,42.56,27.5,LED_OFF
0.030074596405029297,42.56,27.5,LED_OFF
0.03028416633605957,42.56,27.5,LED_OFF
0.030514001846313477,42.56,27.5,LED_OFF
0.030704736709594727,42.56,27.5,LED_OFF
0.030977249145507812,42.56,27.5,LED_OFF
0.031219482421875,42.56,27.5,LED_OFF
0.031438589096069336,42.56,27.5,LED_OFF
0.0316777229309082,42.56,27.5,LED_OFF
0.03193020820617676,42.56,27.5,LED_OFF
0.03214573860168457,42.56,27.5,LED_OFF
0.03241252899169922,42.56,27.5,LED_OFF
0.03331160545349121,42.56,27.5,LED_OFF
0.03350830078125,42.56,27.5,LED_OFF
0.03379225730895996,42.56,27.5,LED_OFF
0.034028053283691406,42.56,27.5,LED_OFF
0.03426408767700195,42.56,27.5,LED_OFF
0.03445553779602051,42.56,27.5,LED_OFF
0.034715890884399414,42.56,27.5,LED_OFF
0.034931182861328125,42.56,27.5,LED_OFF
0.035222768783569336,42.56,27.5,LED_OFF
0.03560948371887207,42.56,27.5,LED_OFF
0.03588128089904785,42.56,27.5,LED_OFF
0.03608894348144531,42.56,27.5,LED_OFF
0.03627371788024902,42.56,27.5,LED_OFF
0.036461591720581055,42.56,27.5,LED_OFF
0.03664994239807129,42.56,27.5,LED_OFF
0.036875247955322266,42.56,27.5,LED_OFF
0.03703188896179199,42.56,27.5,LED_OFF
5.308572769165039,42.59,28.0,LED_OFF
9.871431112289429,42.54,27.9,LED_OFF
18.998384952545166,41.29,27.4,LED_OFF
23.56021761894226,41.61,28.4,LED_OFF
28.121222257614136,15.04,27.8,LED_ON
32.68196773529053,15.36,27.8,LED_ON
37.24078917503357,0.0,27.3,LED_ON
41.79989266395569,3.76,27.5,LED_ON
46.36093306541443,13.09,28.6,LED_ON
50.92171001434326,19.44,27.8,LED_ON
55.48459577560425,40.49,27.5,LED_OFF
60.04757642745972,41.42,28.6,LED_OFF
64.61051845550537,40.95,28.6,LED_OFF
69.17335391044617,40.22,28.5,LED_OFF
73.73648524284363,41.51,28.7,LED_OFF
78.29947710037231,41.71,28.0,LED_OFF
82.86242318153381,41.81,28.9,LED_OFF
87.42519187927246,41.83,27.5,LED_OFF
91.98820066452026,41.78,28.0,LED_OFF
96.551429271698,42.34,27.5,LED_OFF
101.11395239830017,42.1,27.4,LED_OFF
105.67687487602234,41.9,27.1,LED_OFF
110.23971796035767,41.86,27.4,LED_OFF
114.8028130531311,42.17,27.2,LED_OFF
119.36556005477905,41.9,27.7,LED_OFF
123.92869973182678,42.1,28.4,LED_OFF
128.49162197113037,42.05,27.0,LED_OFF
133.0544662475586,41.93,28.2,LED_OFF
137.61747026443481,42.34,28.4,LED_OFF
142.18045377731323,42.47,28.9,LED_OFF
146.74347066879272,42.25,27.6,LED_OFF
151.30620503425598,42.15,27.1,LED_OFF
155.8696367740631,42.39,28.4,LED_OFF
160.43232417106628,42.1,28.3,LED_OFF
164.9949460029602,41.54,28.2,LED_OFF
169.55787324905396,42.25,28.3,LED_OFF
174.1209111213684,42.2,28.1,LED_OFF
178.68403244018555,42.2,28.9,LED_OFF
183.24697494506836,43.08,28.7,LED_OFF
187.80995559692383,42.2,28.5,LED_OFF
192.37268948554993,42.27,27.4,LED_OFF
196.93590712547302,42.42,28.3,LED_OFF
201.4987576007843,41.88,28.1,LED_OFF
206.06140756607056,42.2,27.2,LED_OFF
210.62443494796753,42.2,27.8,LED_OFF
215.1873435974121,42.49,28.7,LED_OFF
219.75027060508728,42.15,28.5,LED_OFF
224.31317448616028,42.98,27.5,LED_OFF
228.8767547607422,42.56,28.5,LED_OFF
233.43935251235962,42.54,27.6,LED_OFF
238.00218415260315,42.59,27.2,LED_OFF
242.56497025489807,42.49,27.4,LED_OFF
247.12802600860596,42.56,27.1,LED_OFF
251.6909749507904,42.56,27.7,LED_OFF
256.25395584106445,42.61,27.0,LED_OFF
260.8168170452118,42.42,28.5,LED_OFF
265.3798813819885,42.49,28.4,LED_OFF
269.9428451061249,42.42,28.7,LED_OFF
274.5056743621826,42.1,28.7,LED_OFF
279.06856751441956,42.61,27.1,LED_OFF
283.6314628124237,42.44,28.4,LED_OFF
288.19461607933044,42.3,28.2,LED_OFF
292.7574293613434,42.25,27.0,LED_OFF
297.3202073574066,42.2,28.3,LED_OFF
301.8832628726959,41.86,27.8,LED_OFF
306.44584107398987,42.44,28.9,LED_OFF
311.0090363025665,42.98,27.4,LED_OFF
315.5720043182373,42.39,27.9,LED_OFF
320.13495111465454,42.34,27.6,LED_OFF
324.69780683517456,42.34,27.5,LED_OFF
329.260733127594,42.39,27.7,LED_OFF
333.8237545490265,42.3,28.3,LED_OFF
338.38685727119446,42.32,28.2,LED_OFF
342.9497208595276,42.17,28.7,LED_OFF
347.51271390914917,42.44,27.6,LED_OFF
352.07544231414795,42.52,27.1,LED_OFF
356.6383454799652,42.34,27.7,LED_OFF
361.20129680633545,42.22,28.7,LED_OFF
365.7642114162445,42.56,27.8,LED_OFF
370.3272683620453,42.47,28.0,LED_OFF
374.8903031349182,41.51,28.4,LED_OFF
379.45319175720215,42.54,27.2,LED_OFF
384.0161671638489,42.44,27.6,LED_OFF
388.57914638519287,42.56,28.4,LED_OFF
393.1419463157654,42.83,28.9,LED_OFF
397.7048213481903,42.27,27.0,LED_OFF
402.2679057121277,42.69,27.8,LED_OFF
406.8309133052826,42.52,28.0,LED_OFF
411.3936312198639,42.56,28.9,LED_OFF
415.9569294452667,42.64,27.1,LED_OFF
420.51972699165344,42.0,28.4,LED_OFF
425.0824656486511,42.39,28.3,LED_OFF
434.2090404033661,42.2,28.7,LED_OFF
438.7714776992798,42.91,28.6,LED_OFF
443.334419965744,42.32,27.7,LED_OFF
447.897381067276,41.83,28.9,LED_OFF
452.46025133132935,41.66,27.7,LED_OFF
457.0230588912964,42.03,27.7,LED_OFF
461.58587193489075,41.76,28.3,LED_OFF
466.14923071861267,42.03,28.2,LED_OFF
470.7120385169983,41.9,28.9,LED_OFF
475.27470660209656,42.34,27.5,LED_OFF
479.83785581588745,42.17,28.9,LED_OFF
484.4009747505188,42.2,28.4,LED_OFF
488.9635977745056,42.3,27.5,LED_OFF
493.5265805721283,42.25,28.3,LED_OFF
498.089640378952,42.25,28.9,LED_OFF
502.65248107910156,42.37,27.4,LED_OFF
507.2153227329254,42.22,27.0,LED_OFF
511.7782778739929,42.25,28.9,LED_OFF
516.3415420055389,42.12,27.2,LED_OFF
520.9043419361115,42.17,28.2,LED_OFF
525.4672803878784,42.39,27.7,LED_OFF
530.0300362110138,42.17,27.1,LED_OFF
534.5930318832397,42.3,28.0,LED_OFF
539.1560971736908,41.78,27.0,LED_OFF
543.7191545963287,42.22,27.2,LED_OFF
548.2818078994751,42.15,27.4,LED_OFF
552.8447213172913,42.22,28.4,LED_OFF
557.4076273441315,42.2,27.6,LED_OFF
561.9707732200623,42.2,28.1,LED_OFF
566.5333933830261,42.17,28.3,LED_OFF
571.096515417099,42.32,28.1,LED_OFF
575.6594753265381,42.42,28.6,LED_OFF
580.2222735881805,41.22,28.0,LED_OFF
584.7854766845703,42.44,27.6,LED_OFF
589.3483626842499,42.05,27.7,LED_OFF
593.9113821983337,42.22,27.4,LED_OFF
598.4741656780243,42.25,28.0,LED_OFF
603.0372557640076,42.17,27.8,LED_OFF
607.6003177165985,42.1,28.0,LED_OFF
612.1630930900574,41.9,27.0,LED_OFF
616.7259693145752,42.15,28.0,LED_OFF
621.2889428138733,42.1,28.5,LED_OFF
625.8519699573517,43.0,28.9,LED_OFF
630.414785861969,42.25,27.3,LED_OFF
634.9778115749359,42.22,28.7,LED_OFF
639.5406682491302,41.9,28.6,LED_OFF
644.1034171581268,42.0,28.4,LED_OFF
648.6666185855865,42.03,28.6,LED_OFF
653.2295708656311,42.25,28.9,LED_OFF
657.7922897338867,42.15,27.3,LED_OFF
662.3554923534393,42.12,28.4,LED_OFF
666.9183251857758,42.0,28.8,LED_OFF
671.481241941452,41.86,28.8,LED_OFF
676.0440716743469,41.68,27.0,LED_OFF
680.6072714328766,42.49,28.4,LED_OFF
685.1700172424316,42.1,27.8,LED_OFF
689.7330012321472,42.1,28.0,LED_OFF
694.2958211898804,41.86,27.1,LED_OFF
698.858936548233,42.17,27.1,LED_OFF
703.4220125675201,42.03,28.5,LED_OFF
707.9847302436829,42.17,28.8,LED_OFF
712.5475602149963,42.3,28.7,LED_OFF
717.1103982925415,42.15,28.8,LED_OFF
721.6734099388123,42.12,28.8,LED_OFF
726.236405134201,42.56,28.2,LED_OFF
730.7993640899658,42.17,28.4,LED_OFF
735.3622159957886,41.64,27.9,LED_OFF
739.9251592159271,42.15,28.5,LED_OFF
744.4882402420044,41.83,28.6,LED_OFF
749.0510499477386,42.03,27.9,LED_OFF
753.6141893863678,42.1,28.2,LED_OFF
758.1769392490387,42.0,27.0,LED_OFF
762.7400271892548,42.12,27.0,LED_OFF
767.3030385971069,42.69,27.8,LED_OFF
771.8659737110138,41.86,27.5,LED_OFF
776.4286553859711,42.22,28.8,LED_OFF
780.9916651248932,42.05,28.4,LED_OFF
785.5548396110535,42.3,27.2,LED_OFF
790.1174547672272,42.34,28.1,LED_OFF
794.6805500984192,41.32,28.1,LED_OFF
799.2433722019196,41.66,28.8,LED_OFF
803.8063728809357,42.27,27.7,LED_OFF
808.3694393634796,41.9,28.8,LED_OFF
812.9320669174194,42.1,28.0,LED_OFF
817.495138168335,42.1,27.6,LED_OFF
822.0578808784485,42.1,28.8,LED_OFF
826.6210374832153,41.86,28.6,LED_OFF
831.1838335990906,41.93,28.3,LED_OFF
835.7467579841614,41.9,27.2,LED_OFF
840.3098089694977,41.86,28.0,LED_OFF
844.8727056980133,42.22,28.6,LED_OFF
849.4356110095978,41.54,27.1,LED_OFF
853.9988067150116,41.66,28.4,LED_OFF
858.5616588592529,42.05,27.7,LED_OFF
863.1245033740997,41.25,27.1,LED_OFF
867.687308549881,42.78,27.1,LED_OFF
872.2502603530884,42.61,27.0,LED_OFF
876.8134319782257,42.34,27.0,LED_OFF
881.3761193752289,42.47,27.5,LED_OFF
890.5026903152466,42.34,28.5,LED_OFF
895.0650577545166,42.44,28.5,LED_OFF
899.6279137134552,42.15,27.6,LED_OFF
904.1908967494965,42.42,27.5,LED_OFF
908.7538359165192,42.22,27.6,LED_OFF
913.3167262077332,42.32,28.4,LED_OFF
917.8798141479492,42.3,28.6,LED_OFF
922.4425806999207,42.3,27.5,LED_OFF
927.0056796073914,41.61,28.6,LED_OFF
931.5684869289398,42.86,28.2,LED_OFF
936.1314611434937,43.13,27.8,LED_OFF
940.6948394775391,42.78,28.8,LED_OFF
945.2572002410889,42.81,27.2,LED_OFF
949.8206698894501,43.03,27.5,LED_OFF
954.3831157684326,42.03,28.5,LED_OFF
958.9462707042694,43.08,27.6,LED_OFF
963.5093486309052,43.0,27.4,LED_OFF
968.0720376968384,42.74,27.8,LED_OFF
972.6348400115967,42.69,28.9,LED_OFF
977.1981461048126,42.93,28.2,LED_OFF
981.7607066631317,42.81,27.4,LED_OFF
986.3238966464996,42.66,27.5,LED_OFF
990.8869156837463,42.93,28.5,LED_OFF
995.4495894908905,43.17,27.2,LED_OFF
1000.0125834941864,42.78,28.3,LED_OFF
1004.5753946304321,42.91,27.5,LED_OFF
1009.138669013977,42.91,27.6,LED_OFF
1013.701283454895,43.1,28.7,LED_OFF
1018.2648723125458,42.56,27.8,LED_OFF
1022.827513217926,43.0,28.8,LED_OFF
1027.3902261257172,43.13,28.8,LED_OFF
1031.9530410766602,43.47,28.5,LED_OFF
1036.5162026882172,42.83,28.5,LED_OFF
1041.0792126655579,42.88,27.9,LED_OFF
1045.6418607234955,43.03,27.1,LED_OFF
1050.2048110961914,43.32,27.9,LED_OFF
1054.7676267623901,42.88,28.8,LED_OFF
1059.3308067321777,42.32,27.7,LED_OFF
1063.8936376571655,42.08,28.8,LED_OFF
1068.4566566944122,43.47,27.6,LED_OFF
1073.01984000206,42.93,28.3,LED_OFF
1077.5824332237244,43.47,27.0,LED_OFF
1082.1453647613525,42.64,28.9,LED_OFF
1086.7083475589752,43.13,27.2,LED_OFF
1091.271456003189,42.98,28.3,LED_OFF
1095.83451628685,42.81,27.1,LED_OFF
1100.3975665569305,43.0,27.1,LED_OFF
1104.9602649211884,42.81,28.9,LED_OFF
1109.523199081421,42.34,28.3,LED_OFF
1114.086326599121,43.03,28.9,LED_OFF
1118.6492431163788,42.91,27.6,LED_OFF
1123.2122321128845,42.78,27.3,LED_OFF
1127.7747495174408,42.64,28.9,LED_OFF
1132.337749004364,42.91,27.5,LED_OFF
1136.900934934616,43.35,28.7,LED_OFF
1141.4637479782104,43.08,27.4,LED_OFF
1146.026733636856,43.0,28.9,LED_OFF
1150.5896441936493,43.1,27.8,LED_OFF
1155.152582168579,42.98,28.6,LED_OFF
1159.7153532505035,43.27,27.5,LED_OFF
1164.2782576084137,43.27,27.2,LED_OFF
1168.841206073761,42.95,27.7,LED_OFF
1173.4046301841736,42.22,27.9,LED_OFF
1177.9672636985779,43.03,28.5,LED_OFF
1182.5302331447601,42.69,27.5,LED_OFF
1187.093236207962,42.91,27.3,LED_OFF
1191.6564099788666,42.91,27.3,LED_OFF
1196.2190928459167,42.64,27.1,LED_OFF
1200.7817463874817,43.35,27.0,LED_OFF
1205.3448917865753,43.35,28.2,LED_OFF
1209.9079794883728,43.35,27.9,LED_OFF
1214.470537662506,43.52,28.3,LED_OFF
1219.0334622859955,43.71,27.4,LED_OFF
1223.5964560508728,43.35,27.1,LED_OFF
1228.1592633724213,43.57,28.1,LED_OFF
1232.722404241562,43.61,27.1,LED_OFF
1237.2852079868317,43.61,28.1,LED_OFF
1241.8482358455658,43.76,28.8,LED_OFF
1246.411058664322,43.49,28.6,LED_OFF
1250.9743282794952,44.86,27.7,LED_OFF
1255.5369176864624,43.42,28.9,LED_OFF
1260.1001937389374,43.69,28.5,LED_OFF
1264.662966966629,44.13,28.6,LED_OFF
1269.2262046337128,43.61,28.2,LED_OFF
1273.7889339923859,43.47,27.8,LED_OFF
1278.3520283699036,43.61,27.3,LED_OFF
1282.914659500122,43.57,28.5,LED_OFF
1287.4777529239655,43.39,27.6,LED_OFF
1292.0406761169434,43.35,28.2,LED_OFF
1296.6036982536316,43.2,27.5,LED_OFF
1301.1666281223297,43.35,28.7,LED_OFF
1305.7292935848236,43.64,27.6,LED_OFF
1310.292498588562,43.69,28.7,LED_OFF
1314.8552367687225,43.81,27.1,LED_OFF
1319.4183263778687,43.76,28.7,LED_OFF
1323.9813678264618,43.2,27.9,LED_OFF
1328.5442485809326,43.42,27.4,LED_OFF
1333.1071619987488,43.3,28.3,LED_OFF
1337.670244216919,43.79,28.4,LED_OFF
1342.2329194545746,43.42,27.7,LED_OFF
1346.7958009243011,43.59,27.1,LED_OFF
1351.3587641716003,42.83,28.2,LED_OFF
1355.922179222107,42.81,28.8,LED_OFF
1360.484593629837,43.39,28.9,LED_OFF
1365.047605752945,43.74,28.6,LED_OFF
1369.6106932163239,43.1,28.7,LED_OFF
1374.173500776291,43.74,28.5,LED_OFF
1378.736287355423,43.52,27.3,LED_OFF
1383.299765586853,43.59,28.2,LED_OFF
1387.862425327301,43.52,28.9,LED_OFF
1392.4253315925598,43.88,28.9,LED_OFF
1396.988030910492,43.74,27.1,LED_OFF
1401.5510618686676,43.71,27.5,LED_OFF
1406.1139810085297,43.57,27.0,LED_OFF
1410.676929473877,43.83,28.7,LED_OFF
1415.2400901317596,43.74,28.5,LED_OFF
1419.8027300834656,43.47,28.9,LED_OFF
1424.3656339645386,43.74,27.9,LED_OFF
1428.9287378787994,43.64,28.9,LED_OFF
1433.4918966293335,43.59,28.2,LED_OFF
1438.0546412467957,43.37,28.5,LED_OFF
1442.6174721717834,43.69,27.5,LED_OFF
1447.180528640747,43.74,27.3,LED_OFF
1451.7433867454529,43.35,27.5,LED_OFF
1456.3064470291138,43.42,28.8,LED_OFF
1460.8692364692688,43.79,27.6,LED_OFF
1465.4324097633362,43.71,27.1,LED_OFF
1469.9953472614288,43.52,27.4,LED_OFF
1474.558950662613,43.47,28.1,LED_OFF
1479.121325969696,43.32,27.3,LED_OFF
1483.684103012085,43.35,28.3,LED_OFF
1488.2468070983887,43.39,27.8,LED_OFF
1492.8097548484802,43.42,27.5,LED_OFF
1497.372733592987,43.35,27.9,LED_OFF
1501.9356155395508,43.39,27.1,LED_OFF
1506.4987971782684,43.35,27.8,LED_OFF
1511.0617434978485,43.35,28.4,LED_OFF
1515.6246654987335,43.47,27.1,LED_OFF
1520.1874341964722,44.2,27.2,LED_OFF
1524.750281572342,43.35,28.3,LED_OFF
1529.3132610321045,43.81,27.4,LED_OFF
1533.8763256072998,43.88,28.9,LED_OFF
1538.439148426056,43.27,27.8,LED_OFF
1543.002147436142,43.81,27.6,LED_OFF
1547.565173625946,44.13,27.7,LED_OFF
1552.128172159195,43.42,28.8,LED_OFF
1556.6912109851837,42.91,27.5,LED_OFF
1561.2540090084076,43.44,27.3,LED_OFF
1565.8171124458313,43.35,28.5,LED_OFF
1570.3799347877502,43.22,27.3,LED_OFF
1574.9426589012146,43.35,28.4,LED_OFF
1579.5056376457214,43.49,27.5,LED_OFF
1584.0686528682709,43.37,28.9,LED_OFF
1588.6317694187164,43.96,27.3,LED_OFF
1593.1946189403534,43.1,28.3,LED_OFF
1597.757598400116,43.39,27.1,LED_OFF
1602.3201978206635,43.35,27.5,LED_OFF
1606.8832039833069,43.35,28.6,LED_OFF
1611.4464116096497,44.59,27.2,LED_OFF
1616.0094606876373,43.81,27.6,LED_OFF
1620.5722486972809,43.35,28.3,LED_OFF
1625.1353192329407,42.91,27.6,LED_OFF
1629.6981885433197,43.42,27.9,LED_OFF
1634.2609417438507,43.32,28.7,LED_OFF
1638.8240268230438,42.56,28.0,LED_OFF
1643.3867363929749,43.3,28.4,LED_OFF
1647.9497001171112,43.2,28.0,LED_OFF
1652.5127389431,43.22,28.2,LED_OFF
1657.0761308670044,43.37,28.7,LED_OFF
1661.6387591362,44.13,28.0,LED_OFF
1666.2019782066345,43.32,27.3,LED_OFF
1670.7644925117493,43.42,27.1,LED_OFF
1675.3271932601929,43.39,28.5,LED_OFF
1679.8903918266296,43.2,27.9,LED_OFF
1684.4536411762238,43.35,28.7,LED_OFF
1689.0163185596466,43.08,27.7,LED_OFF
1693.5792784690857,42.95,28.8,LED_OFF
1698.1422975063324,42.59,28.8,LED_OFF
1702.7052896022797,41.81,27.3,LED_OFF
1707.2678747177124,42.95,28.1,LED_OFF
1711.830953836441,42.66,27.7,LED_OFF
1716.393742799759,42.56,27.3,LED_OFF
1720.9569029808044,42.64,27.3,LED_OFF
1725.519757270813,43.1,28.0,LED_OFF
1730.0827388763428,42.59,28.6,LED_OFF
1734.6456217765808,42.64,28.2,LED_OFF
1739.2086114883423,42.25,27.0,LED_OFF
1743.7713449001312,42.56,28.4,LED_OFF
1748.3346545696259,43.03,27.1,LED_OFF
1752.8977675437927,42.66,28.1,LED_OFF
1757.4603579044342,42.78,27.3,LED_OFF
1762.023208141327,42.56,27.7,LED_OFF
1766.5862929821014,43.69,28.9,LED_OFF
1771.1490869522095,40.15,28.4,LED_OFF
1775.7122731208801,41.71,28.0,LED_OFF
1780.2751531600952,40.44,28.6,LED_OFF
1784.8378202915192,40.59,28.5,LED_OFF
1789.4008181095123,42.71,28.4,LED_OFF
1793.963668346405,43.1,28.2,LED_OFF
1798.5266060829163,42.69,28.5,LED_OFF
1803.0896406173706,42.91,28.9,LED_OFF
1807.6526527404785,43.52,28.6,LED_OFF
1812.2154533863068,41.71,28.4,LED_OFF
1816.778513431549,42.56,28.3,LED_OFF
1821.3413062095642,43.17,27.1,LED_OFF
1825.9045734405518,42.56,28.6,LED_OFF
1830.4673311710358,42.56,28.0,LED_OFF
1835.0300986766815,42.52,28.0,LED_OFF
1839.5933072566986,42.52,27.1,LED_OFF
1844.1559610366821,42.44,28.5,LED_OFF
1848.7190823554993,42.15,28.6,LED_OFF
1853.281772851944,41.71,28.6,LED_OFF
1857.8449041843414,42.42,28.1,LED_OFF
1862.407642364502,42.54,28.0,LED_OFF
1866.9707441329956,42.98,27.0,LED_OFF
1871.5339314937592,42.42,28.4,LED_OFF
1876.096761226654,42.49,28.7,LED_OFF
1880.6594948768616,42.54,28.2,LED_OFF
1885.2227141857147,42.93,28.4,LED_OFF
1889.7853677272797,43.1,27.0,LED_OFF
1894.348221540451,41.81,28.3,LED_OFF
1898.9113883972168,42.39,28.7,LED_OFF
1903.4745426177979,43.32,27.4,LED_OFF
1908.0372550487518,43.88,28.3,LED_OFF
1912.6004240512848,42.44,28.1,LED_OFF
1917.163002729416,42.91,28.2,LED_OFF
1921.7262289524078,42.83,28.7,LED_OFF
1926.2888314723969,42.83,27.7,LED_OFF
1930.851976633072,42.88,28.2,LED_OFF
1935.414743900299,42.93,28.3,LED_OFF
1939.977796792984,42.1,27.7,LED_OFF
1944.5407629013062,43.32,27.9,LED_OFF
1949.1034886837006,42.52,27.0,LED_OFF
1953.666900396347,42.93,28.8,LED_OFF
1958.2297158241272,42.98,28.7,LED_OFF
1962.7926442623138,43.61,27.1,LED_OFF
1967.3553535938263,43.22,27.7,LED_OFF
1971.9182379245758,42.71,28.4,LED_OFF
1976.4810955524445,43.1,27.4,LED_OFF
1981.044180393219,44.08,28.3,LED_OFF
1985.6074249744415,43.32,27.8,LED_OFF
1990.1699452400208,43.03,27.3,LED_OFF
1994.7330932617188,43.54,28.2,LED_OFF
1999.295966386795,43.39,27.1,LED_OFF
2003.8592019081116,43.27,28.8,LED_OFF
2012.9855976104736,43.49,28.8,LED_OFF
2017.5479083061218,44.03,27.9,LED_OFF
2022.1105556488037,43.35,28.1,LED_OFF
2026.673585653305,43.44,28.7,LED_OFF
2031.2364597320557,43.39,27.3,LED_OFF
2035.799586057663,43.27,28.3,LED_OFF
2040.3623101711273,41.86,28.9,LED_OFF
2044.925366640091,43.35,28.0,LED_OFF
2049.488198041916,43.66,27.2,LED_OFF
2054.051288843155,42.22,28.6,LED_OFF
2058.6140851974487,42.78,27.6,LED_OFF
2063.1769750118256,43.35,27.0,LED_OFF
2067.74005818367,42.25,27.7,LED_OFF
2072.302901983261,41.17,28.1,LED_OFF
2076.866242170334,42.05,28.9,LED_OFF
2081.428816318512,42.12,28.0,LED_OFF
2085.991776943207,42.49,28.0,LED_OFF
2095.1181225776672,41.47,28.5,LED_OFF
2099.6804683208466,33.5,28.5,LED_OFF
2104.2435054779053,43.0,27.5,LED_OFF
2108.8065791130066,32.5,28.8,LED_OFF
2113.3694055080414,42.98,27.6,LED_OFF
2117.9325296878815,42.98,27.0,LED_OFF
2122.4952268600464,41.12,28.0,LED_OFF
2127.058256626129,33.65,28.2,LED_OFF
2131.6212136745453,38.41,28.4,LED_OFF
2136.1840994358063,41.9,27.7,LED_OFF
2140.747040271759,43.69,28.3,LED_OFF
2145.3101015090942,42.78,28.3,LED_OFF
2149.8728885650635,42.93,28.3,LED_OFF
2154.4358813762665,42.1,27.4,LED_OFF
2158.99889421463,43.2,27.7,LED_OFF
2163.561567544937,42.59,28.3,LED_OFF
2168.1247866153717,42.88,27.3,LED_OFF
2172.68767786026,42.61,27.6,LED_OFF
2177.2506914138794,42.74,27.3,LED_OFF
2181.813643217087,43.1,28.9,LED_OFF
2186.376530647278,42.88,28.3,LED_OFF
2190.939391374588,42.88,27.8,LED_OFF
2195.502799510956,42.93,27.8,LED_OFF
2200.0654425621033,42.47,28.3,LED_OFF
2204.628937959671,42.3,28.4,LED_OFF
2209.191285610199,42.39,28.8,LED_OFF
2213.7540760040283,43.0,28.5,LED_OFF
2218.3172175884247,42.71,28.1,LED_OFF
2222.8799965381622,42.95,27.9,LED_OFF
2227.443116903305,43.05,28.8,LED_OFF
2232.0057837963104,43.27,27.5,LED_OFF
2236.568761587143,42.93,28.6,LED_OFF
2241.1319274902344,42.71,28.5,LED_OFF
2245.69495511055,43.05,27.6,LED_OFF
2250.257570743561,42.69,27.1,LED_OFF
2254.820776462555,42.56,27.3,LED_OFF
2259.383662700653,42.59,28.5,LED_OFF
2263.9465250968933,41.64,28.2,LED_OFF
2268.5096933841705,42.44,27.5,LED_OFF
