t,light_percent,temp,state
0.039906978607177734,65.93,28.7,LED_OFF
0.040022850036621094,20.0,27.2,LED_ON
0.040184736251831055,65.93,28.7,LED_OFF
0.04030132293701172,20.0,27.2,LED_ON
0.04045581817626953,65.93,28.7,LED_OFF
5.309345722198486,66.23,27.6,LED_OFF
9.87233018875122,66.52,27.9,LED_OFF
14.434996128082275,65.79,28.1,LED_OFF
18.998239040374756,65.79,28.1,LED_OFF
23.56088089942932,65.98,28.7,LED_OFF
28.124032258987427,65.57,28.1,LED_OFF
32.68685507774353,65.62,28.3,LED_OFF
37.2500262260437,65.45,28.1,LED_OFF
41.81278920173645,65.18,27.3,LED_OFF
46.375877380371094,65.67,28.3,LED_OFF
50.93892574310303,64.62,28.7,LED_OFF
55.50151205062866,65.76,27.3,LED_OFF
60.06435704231262,63.81,28.9,LED_OFF
64.62759470939636,65.47,28.6,LED_OFF
69.19031763076782,65.35,27.8,LED_OFF
73.75327348709106,65.47,28.3,LED_OFF
78.31634521484375,65.4,28.2,LED_OFF
82.87903547286987,65.79,28.0,LED_OFF
87.44203567504883,66.23,27.1,LED_OFF
92.0050482749939,65.71,28.9,LED_OFF
96.5679612159729,65.62,28.8,LED_OFF
101.13082361221313,65.93,28.4,LED_OFF
105.69404029846191,65.27,28.4,LED_OFF
110.2568690776825,65.42,28.8,LED_OFF
114.81979322433472,67.42,28.4,LED_OFF
119.38288164138794,65.54,28.7,LED_OFF
123.94555521011353,65.84,28.6,LED_OFF
128.5083556175232,65.45,28.6,LED_OFF
133.0717384815216,65.45,27.3,LED_OFF
137.63447093963623,65.35,27.4,LED_OFF
142.1971685886383,65.62,28.9,LED_OFF
146.76008105278015,65.37,28.4,LED_OFF
151.32316541671753,65.86,27.6,LED_OFF
155.88595008850098,65.59,27.7,LED_OFF
160.44907879829407,65.54,27.7,LED_OFF
165.0119857788086,65.64,28.1,LED_OFF
169.57507419586182,65.62,27.7,LED_OFF
174.1383183002472,65.35,27.5,LED_OFF
178.70085287094116,65.59,28.9,LED_OFF
183.26366329193115,65.69,28.5,LED_OFF
187.82655549049377,65.52,28.9,LED_OFF
192.38980436325073,65.54,27.7,LED_OFF
196.95240998268127,65.84,27.5,LED_OFF
201.51561784744263,65.93,27.2,LED_OFF
206.0781283378601,65.76,28.1,LED_OFF
210.64121389389038,65.84,27.3,LED_OFF
215.2041974067688,65.67,28.9,LED_OFF
219.76695227622986,65.47,28.2,LED_OFF
224.33014392852783,65.74,28.8,LED_OFF
228.89276432991028,66.06,28.6,LED_OFF
233.45589900016785,65.67,28.9,LED_OFF
238.01863503456116,66.01,27.6,LED_OFF
242.58158993721008,65.86,27.5,LED_OFF
247.1447377204895,65.69,27.5,LED_OFF
251.70761060714722,65.76,28.6,LED_OFF
256.27064538002014,65.15,28.1,LED_OFF
260.83338737487793,66.01,27.0,LED_OFF
265.3964366912842,65.96,28.1,LED_OFF
269.9593117237091,66.37,28.0,LED_OFF
274.5229740142822,65.93,28.7,LED_OFF
279.08499479293823,66.01,27.5,LED_OFF
283.6483163833618,66.11,28.3,LED_OFF
288.21091175079346,65.93,27.4,LED_OFF
292.77390360832214,66.01,28.9,LED_OFF
297.3367555141449,66.03,27.2,LED_OFF
301.89996886253357,65.89,28.5,LED_OFF
306.4628767967224,65.93,27.2,LED_OFF
311.02572083473206,66.52,28.7,LED_OFF
315.5887277126312,66.79,27.1,LED_OFF
320.15142607688904,65.67,27.4,LED_OFF
324.71438097953796,67.72,28.1,LED_OFF
329.2778263092041,65.1,28.3,LED_OFF
333.84030628204346,65.91,27.6,LED_OFF
338.4031527042389,65.84,27.0,LED_OFF
342.96639943122864,66.06,27.5,LED_OFF
347.5291075706482,66.01,27.3,LED_OFF
352.09193420410156,66.01,27.5,LED_OFF
356.65496039390564,65.67,28.5,LED_OFF
361.2177584171295,66.01,28.5,LED_OFF
365.7809145450592,66.4,28.6,LED_OFF
370.3438677787781,65.86,28.2,LED_OFF
374.9069793224335,65.84,28.8,LED_OFF
379.4698266983032,66.03,27.6,LED_OFF
384.03262066841125,66.79,28.1,LED_OFF
388.5955820083618,66.67,28.9,LED_OFF
393.15840220451355,65.98,27.8,LED_OFF
397.7216622829437,65.86,28.2,LED_OFF
402.28420090675354,66.01,27.4,LED_OFF
406.8475139141083,66.03,27.9,LED_OFF
411.41022276878357,66.01,27.5,LED_OFF
415.97315192222595,66.01,28.3,LED_OFF
420.5362505912781,65.93,27.7,LED_OFF
425.0989806652069,66.01,28.0,LED_OFF
429.66194891929626,66.03,27.5,LED_OFF
434.22485280036926,66.79,27.9,LED_OFF
438.7877457141876,66.08,27.7,LED_OFF
443.3506097793579,66.01,28.5,LED_OFF
447.9135003089905,65.89,27.5,LED_OFF
452.47656893730164,66.72,27.3,LED_OFF
457.0395109653473,65.76,28.5,LED_OFF
461.6023893356323,65.3,28.4,LED_OFF
466.16538405418396,65.76,27.8,LED_OFF
470.72810196876526,65.67,28.9,LED_OFF
475.2910692691803,65.86,28.8,LED_OFF
479.8541097640991,65.81,27.9,LED_OFF
484.41704845428467,65.79,28.0,LED_OFF
488.9798107147217,65.79,27.1,LED_OFF
493.54299116134644,65.89,28.6,LED_OFF
498.10598373413086,65.89,28.8,LED_OFF
502.6688370704651,66.67,28.9,LED_OFF
507.23184061050415,65.69,27.7,LED_OFF
511.79461669921875,65.1,28.5,LED_OFF
516.3574378490448,65.89,27.5,LED_OFF
520.9203262329102,65.74,27.5,LED_OFF
525.4833209514618,65.76,27.2,LED_OFF
530.046364068985,65.91,28.2,LED_OFF
534.6094763278961,65.93,27.4,LED_OFF
539.1719992160797,65.49,27.7,LED_OFF
543.735036611557,65.89,27.3,LED_OFF
548.2979938983917,65.54,27.5,LED_OFF
552.8609726428986,65.86,27.6,LED_OFF
557.4240696430206,65.93,28.7,LED_OFF
561.986939907074,65.89,28.3,LED_OFF
566.5497698783875,65.74,27.6,LED_OFF
571.1125044822693,66.01,27.9,LED_OFF
575.6754636764526,66.01,28.0,LED_OFF
580.2383809089661,65.84,27.5,LED_OFF
584.8015537261963,66.28,28.5,LED_OFF
589.3643505573273,66.08,28.5,LED_OFF
593.9271125793457,65.89,27.6,LED_OFF
598.4902637004852,65.62,27.0,LED_OFF
603.0532093048096,65.86,27.0,LED_OFF
607.6160497665405,66.15,27.2,LED_OFF
612.1791138648987,66.18,28.9,LED_OFF
616.7418732643127,66.01,27.0,LED_OFF
621.3047993183136,65.96,27.5,LED_OFF
625.867680311203,65.84,28.9,LED_OFF
630.4308106899261,66.01,27.0,LED_OFF
634.9935975074768,65.81,28.1,LED_OFF
639.5567009449005,65.96,28.1,LED_OFF
644.1196343898773,65.86,28.8,LED_OFF
648.6825685501099,65.86,27.2,LED_OFF
653.245210647583,65.89,28.6,LED_OFF
657.8083927631378,65.93,28.9,LED_OFF
662.3710794448853,65.71,27.8,LED_OFF
666.93412733078,65.81,28.0,LED_OFF
671.4970209598541,65.62,27.9,LED_OFF
676.0601851940155,65.57,27.7,LED_OFF
680.622859954834,65.64,28.0,LED_OFF
685.1860029697418,65.74,28.7,LED_OFF
689.7486917972565,65.86,27.9,LED_OFF
694.3116989135742,65.86,28.1,LED_OFF
698.8747563362122,66.72,28.6,LED_OFF
703.4378106594086,65.98,27.4,LED_OFF
708.0004839897156,65.79,28.4,LED_OFF
712.563636302948,65.84,28.4,LED_OFF
717.126359462738,65.69,28.0,LED_OFF
721.6895105838776,65.84,28.6,LED_OFF
726.2521226406097,66.06,27.2,LED_OFF
730.8151681423187,65.54,28.8,LED_OFF
735.3782424926758,65.71,27.7,LED_OFF
739.9411947727203,65.67,28.9,LED_OFF
744.5042226314545,65.76,27.5,LED_OFF
749.0671632289886,65.74,28.0,LED_OFF
753.6299796104431,65.35,28.8,LED_OFF
758.1930692195892,65.86,27.7,LED_OFF
762.7555158138275,65.84,28.3,LED_OFF
767.3185262680054,66.01,28.6,LED_OFF
771.881587266922,65.74,28.1,LED_OFF
776.4445669651031,65.69,27.6,LED_OFF
781.0075626373291,65.69,28.4,LED_OFF
785.5705738067627,65.74,27.3,LED_OFF
790.1333785057068,66.52,28.5,LED_OFF
794.696305513382,65.93,27.7,LED_OFF
799.2592372894287,65.69,27.1,LED_OFF
803.8221733570099,65.47,27.8,LED_OFF
808.3854739665985,65.79,28.4,LED_OFF
812.9477863311768,66.03,27.1,LED_OFF
817.5108160972595,65.74,28.8,LED_OFF
822.0739276409149,65.62,28.9,LED_OFF
826.6367137432098,65.25,27.1,LED_OFF
831.1995232105255,65.62,28.9,LED_OFF
835.7627408504486,65.76,28.3,LED_OFF
840.3256599903107,65.89,27.9,LED_OFF
844.888486623764,65.62,28.8,LED_OFF
849.4513478279114,65.52,27.0,LED_OFF
854.0142979621887,65.89,27.6,LED_OFF
858.5773937702179,65.42,28.6,LED_OFF
863.1401829719543,65.79,27.6,LED_OFF
867.7032871246338,65.54,28.9,LED_OFF
872.2669403553009,65.96,27.5,LED_OFF
876.8289248943329,65.74,27.9,LED_OFF
881.3921055793762,65.93,27.9,LED_OFF
885.954775094986,65.54,28.2,LED_OFF
890.5179426670074,65.62,28.1,LED_OFF
895.0807988643646,65.57,27.1,LED_OFF
899.6435978412628,65.59,27.7,LED_OFF
904.2066147327423,65.54,28.2,LED_OFF
908.7694368362427,65.27,27.2,LED_OFF
913.3326165676117,65.45,28.6,LED_OFF
917.8954894542694,65.54,27.1,LED_OFF
922.458381652832,65.54,27.7,LED_OFF
927.0212504863739,65.59,27.6,LED_OFF
931.5843501091003,65.98,28.9,LED_OFF
936.147242307663,65.79,28.4,LED_OFF
940.7099919319153,65.4,27.8,LED_OFF
945.2731196880341,65.62,27.7,LED_OFF
949.8359916210175,65.49,28.7,LED_OFF
954.3992147445679,65.37,28.4,LED_OFF
958.9616777896881,65.49,27.5,LED_OFF
963.5247912406921,65.52,28.3,LED_OFF
968.0876839160919,65.69,27.6,LED_OFF
972.6506180763245,65.49,27.5,LED_OFF
977.2136726379395,64.86,28.3,LED_OFF
981.7767312526703,65.59,28.7,LED_OFF
986.3393371105194,65.62,27.9,LED_OFF
990.9026174545288,65.49,28.6,LED_OFF
995.4651892185211,65.69,28.2,LED_OFF
1000.0281081199646,65.64,28.1,LED_OFF
1004.5911154747009,65.84,28.4,LED_OFF
1009.1538815498352,65.64,27.9,LED_OFF
1013.7171437740326,65.62,27.9,LED_OFF
1018.2799098491669,65.62,27.5,LED_OFF
1022.842764377594,65.54,28.5,LED_OFF
1027.4055585861206,64.4,27.1,LED_OFF
1031.968689918518,71.11,27.2,LED_OFF
1036.53151345253,71.09,27.0,LED_OFF
1041.0946714878082,72.28,28.3,LED_OFF
1045.657619714737,71.99,28.9,LED_OFF
1050.2204253673553,72.7,28.3,LED_OFF
1054.7831594944,72.94,27.5,LED_OFF
1059.346498966217,72.23,28.4,LED_OFF
1063.9094915390015,73.26,27.7,LED_OFF
1068.4724974632263,73.46,27.2,LED_OFF
1073.0348432064056,73.21,27.4,LED_OFF
1077.5980484485626,73.46,27.5,LED_OFF
1082.1607587337494,73.36,28.2,LED_OFF
1086.7240028381348,73.55,28.5,LED_OFF
1091.2868752479553,73.43,27.8,LED_OFF
1095.8495898246765,73.75,28.8,LED_OFF
1100.4126150608063,73.65,27.1,LED_OFF
1104.975512266159,73.43,28.1,LED_OFF
1109.5384237766266,73.36,27.9,LED_OFF
1114.1013004779816,73.55,27.6,LED_OFF
1118.6643257141113,73.55,28.2,LED_OFF
1123.2271423339844,73.75,28.6,LED_OFF
1127.789988040924,73.89,27.0,LED_OFF
1132.3532342910767,73.82,27.4,LED_OFF
1136.9159212112427,74.43,27.4,LED_OFF
1141.47904753685,74.38,28.1,LED_OFF
1146.0417969226837,74.29,28.6,LED_OFF
1150.6047875881195,74.41,28.0,LED_OFF
1155.167628288269,74.26,28.2,LED_OFF
1159.7306396961212,74.43,28.8,LED_OFF
1164.2935047149658,74.38,28.7,LED_OFF
1168.8564801216125,73.92,28.6,LED_OFF
1173.419638633728,74.24,28.8,LED_OFF
1177.9825973510742,74.26,28.6,LED_OFF
1182.5453462600708,74.16,27.7,LED_OFF
1187.1082592010498,73.82,28.2,LED_OFF
1191.671366930008,74.29,28.8,LED_OFF
1196.2340495586395,75.02,27.0,LED_OFF
1200.7969508171082,73.82,27.7,LED_OFF
1205.3597989082336,74.53,28.7,LED_OFF
1209.9228463172913,74.21,28.1,LED_OFF
1214.485690832138,74.02,28.2,LED_OFF
1219.0487809181213,74.21,27.0,LED_OFF
1223.6114547252655,74.36,28.5,LED_OFF
1228.174878835678,74.29,28.1,LED_OFF
1232.7373683452606,74.38,28.9,LED_OFF
1237.3006691932678,74.14,28.2,LED_OFF
1241.8631620407104,73.6,27.5,LED_OFF
1246.4264826774597,75.38,28.4,LED_OFF
1250.9893441200256,74.36,28.3,LED_OFF
1255.552404642105,74.33,28.0,LED_OFF
1260.1151804924011,74.65,28.9,LED_OFF
1264.6780717372894,74.29,28.0,LED_OFF
1269.2410066127777,74.48,28.3,LED_OFF
1273.8042719364166,74.53,27.4,LED_OFF
1278.3670768737793,74.82,27.9,LED_OFF
1282.9298634529114,74.73,27.1,LED_OFF
1287.4928171634674,74.73,28.3,LED_OFF
1292.0556252002716,74.77,27.6,LED_OFF
1296.6189279556274,74.73,27.9,LED_OFF
1301.1813478469849,74.48,28.2,LED_OFF
1305.744449853897,74.73,28.2,LED_OFF
1310.3075580596924,74.77,28.7,LED_OFF
1314.8707475662231,74.55,28.3,LED_OFF
1319.4334888458252,74.43,28.5,LED_OFF
1323.9962410926819,74.36,27.9,LED_OFF
1328.55912899971,74.6,28.7,LED_OFF
1333.1221435070038,75.41,27.8,LED_OFF
1337.685069322586,74.7,28.0,LED_OFF
1342.2479765415192,74.6,27.5,LED_OFF
1346.810876607895,74.58,27.3,LED_OFF
1351.3738441467285,73.41,27.3,LED_OFF
1355.9367697238922,74.07,27.1,LED_OFF
1360.4996979236603,73.94,27.1,LED_OFF
1365.0626375675201,74.63,28.6,LED_OFF
1369.625717639923,74.6,27.8,LED_OFF
1374.188420534134,74.53,28.6,LED_OFF
1378.751418352127,74.6,27.4,LED_OFF
1383.3142938613892,74.7,27.1,LED_OFF
1387.8773546218872,74.33,27.0,LED_OFF
1392.440256357193,75.53,27.1,LED_OFF
1397.0028548240662,75.41,27.8,LED_OFF
1401.5662047863007,75.31,28.7,LED_OFF
1406.1288042068481,74.48,27.0,LED_OFF
1410.6919753551483,74.6,28.4,LED_OFF
1415.2546787261963,74.24,27.9,LED_OFF
1419.8178026676178,74.46,27.2,LED_OFF
1424.380571603775,74.29,28.6,LED_OFF
1428.943689107895,74.6,27.4,LED_OFF
1433.506597995758,74.55,28.9,LED_OFF
1438.0696063041687,75.12,28.0,LED_OFF
1442.6324186325073,74.38,28.4,LED_OFF
1447.1953527927399,74.58,28.6,LED_OFF
1451.7581436634064,74.6,27.4,LED_OFF
1456.3212444782257,73.65,27.9,LED_OFF
1460.8840091228485,74.36,28.3,LED_OFF
1465.4471220970154,74.36,28.6,LED_OFF
1470.0099866390228,76.43,27.0,LED_OFF
1474.5729541778564,74.6,27.7,LED_OFF
1479.135648727417,74.31,28.5,LED_OFF
1483.698822259903,74.51,28.7,LED_OFF
1488.2617304325104,74.53,27.3,LED_OFF
1492.8247442245483,74.48,27.6,LED_OFF
1497.387668132782,74.29,28.4,LED_OFF
1501.9502844810486,74.24,28.2,LED_OFF
1506.5134806632996,74.38,28.9,LED_OFF
1511.076292514801,73.02,27.5,LED_OFF
1515.63942861557,74.65,27.3,LED_OFF
1520.202345609665,74.43,27.9,LED_OFF
1524.7650413513184,75.26,28.6,LED_OFF
1529.3279898166656,74.6,27.7,LED_OFF
1533.8910374641418,74.09,27.2,LED_OFF
1538.453884601593,74.46,27.5,LED_OFF
1543.0169229507446,74.19,28.2,LED_OFF
1547.5798797607422,74.04,27.1,LED_OFF
1552.1427474021912,74.21,27.9,LED_OFF
1556.705578804016,74.58,28.9,LED_OFF
1561.2685630321503,74.36,28.8,LED_OFF
1565.8314266204834,74.29,28.6,LED_OFF
1570.3946597576141,74.36,28.8,LED_OFF
1574.957473039627,74.09,27.1,LED_OFF
1579.5204105377197,74.36,28.5,LED_OFF
1584.0832402706146,74.14,28.1,LED_OFF
1588.6462798118591,74.65,28.1,LED_OFF
1593.2091987133026,74.53,27.2,LED_OFF
1597.7720475196838,74.11,27.8,LED_OFF
1602.334855556488,74.48,27.8,LED_OFF
1606.8979346752167,74.36,27.5,LED_OFF
1611.4608895778656,74.6,27.1,LED_OFF
1616.0238101482391,74.36,27.1,LED_OFF
1620.5881791114807,74.55,28.4,LED_OFF
1625.1495418548584,74.33,27.5,LED_OFF
1629.712833404541,74.33,28.4,LED_OFF
1634.2753489017487,74.46,28.9,LED_OFF
1638.838481426239,74.16,28.7,LED_OFF
1643.4012820720673,74.29,28.1,LED_OFF
1647.964358329773,74.46,28.6,LED_OFF
1652.5273015499115,74.48,27.8,LED_OFF
1657.0902698040009,74.29,27.2,LED_OFF
1661.6528806686401,74.14,27.4,LED_OFF
1666.2160859107971,75.02,28.0,LED_OFF
1670.7789514064789,74.43,28.9,LED_OFF
1675.3420298099518,74.55,28.3,LED_OFF
1679.904613018036,74.68,27.9,LED_OFF
1684.4680659770966,74.24,27.1,LED_OFF
1689.030582666397,74.21,27.8,LED_OFF
1693.5936455726624,74.48,28.3,LED_OFF
1698.1563923358917,74.36,28.7,LED_OFF
1702.7193503379822,74.24,27.4,LED_OFF
1707.2827324867249,74.16,27.2,LED_OFF
1711.8453941345215,74.26,27.7,LED_OFF
1716.4082036018372,74.53,28.8,LED_OFF
1720.9712598323822,74.24,28.1,LED_OFF
1725.5340316295624,74.38,28.2,LED_OFF
1730.0969076156616,74.43,27.5,LED_OFF
1734.6599881649017,73.97,27.3,LED_OFF
1739.2227993011475,74.19,28.7,LED_OFF
1743.7857820987701,73.65,27.4,LED_OFF
1748.3488669395447,74.53,27.8,LED_OFF
1752.9118609428406,74.29,28.6,LED_OFF
1757.4743869304657,74.33,27.0,LED_OFF
1762.0373702049255,73.77,27.6,LED_OFF
1766.600662469864,74.68,28.5,LED_OFF
1771.1635756492615,74.77,27.9,LED_OFF
1775.7262318134308,74.6,28.7,LED_OFF
1780.2895276546478,74.46,28.4,LED_OFF
1784.8520364761353,74.58,28.5,LED_OFF
1789.4153015613556,74.43,27.3,LED_OFF
1793.9783375263214,74.55,28.5,LED_OFF
1798.5411779880524,74.48,27.0,LED_OFF
1803.1039571762085,74.38,28.0,LED_OFF
1807.6670680046082,74.53,27.9,LED_OFF
1812.229747056961,74.31,28.8,LED_OFF
1816.7928857803345,74.29,27.7,LED_OFF
1821.3557736873627,75.16,28.5,LED_OFF
1825.9186758995056,74.6,28.6,LED_OFF
1830.4815788269043,74.6,27.5,LED_OFF
1835.0449402332306,74.21,27.5,LED_OFF
1839.6074242591858,74.19,28.1,LED_OFF
1844.1703608036041,74.26,28.4,LED_OFF
1848.7331895828247,74.63,28.8,LED_OFF
1853.29607462883,74.53,28.8,LED_OFF
1857.8595316410065,75.02,27.6,LED_OFF
1862.4219868183136,74.09,28.5,LED_OFF
1866.9848656654358,74.6,27.2,LED_OFF
1871.54789686203,74.65,27.8,LED_OFF
1876.1108767986298,75.14,27.4,LED_OFF
1880.6738638877869,74.41,28.9,LED_OFF
1885.2369544506073,74.6,27.9,LED_OFF
1889.7997851371765,74.48,28.8,LED_OFF
1894.3627076148987,75.02,27.5,LED_OFF
1898.9254043102264,75.46,28.4,LED_OFF
1903.4882080554962,74.68,27.2,LED_OFF
1908.0512626171112,75.14,28.2,LED_OFF
1912.6142847537994,74.53,27.0,LED_OFF
1917.1770386695862,75.07,28.2,LED_OFF
1921.740050315857,74.58,28.0,LED_OFF
1926.3030726909637,74.65,28.9,LED_OFF
1930.8660809993744,74.68,27.1,LED_OFF
